LSOA_code,outcome_type,crime_type,date_year,date_month
710,0,8,2021,10
1089,0,8,2021,10
990,1,8,2021,10
532,0,8,2021,10
1011,0,8,2021,10
477,0,8,2021,10
648,0,8,2021,10
917,0,9,2021,10
956,0,2,2021,10
1011,0,1,2021,10
434,0,8,2021,10
985,0,8,2021,10
682,0,9,2021,10
433,0,8,2021,10
905,0,8,2021,10
1150,0,8,2021,10
1088,0,8,2021,10
1017,0,1,2021,10
891,0,9,2021,10
1035,0,5,2021,10
1151,0,3,2021,10
1095,0,8,2021,10
813,0,5,2021,10
476,0,8,2021,10
719,0,5,2021,10
702,0,5,2021,10
563,0,8,2021,10
831,0,8,2021,10
560,0,8,2021,10
655,0,8,2021,10
483,0,7,2021,10
913,0,5,2021,10
994,0,5,2021,10
681,0,9,2021,10
1024,0,8,2021,10
728,0,8,2021,10
1071,0,8,2021,10
1053,0,8,2021,10
813,0,4,2021,10
1145,0,8,2021,10
535,0,2,2021,10
484,0,8,2021,10
1091,0,8,2021,10
484,0,5,2021,10
509,0,8,2021,10
789,0,9,2021,10
457,0,8,2021,10
989,0,8,2021,10
1161,1,1,2021,10
981,0,8,2021,10
835,0,8,2021,10
636,0,5,2021,10
863,0,2,2021,10
963,0,8,2021,10
969,0,8,2021,10
668,0,6,2021,10
994,0,8,2021,10
963,0,8,2021,10
810,0,8,2021,10
1070,0,8,2021,10
995,0,9,2021,10
1045,0,8,2021,10
955,0,8,2021,10
624,0,1,2021,10
665,0,8,2021,10
439,1,9,2021,10
630,0,8,2021,10
1065,1,8,2021,10
524,0,1,2021,10
587,0,5,2021,10
993,1,2,2021,10
797,0,1,2021,10
441,1,9,2021,10
1087,1,5,2021,10
623,0,8,2021,10
779,0,8,2021,10
810,0,3,2021,10
524,0,7,2021,10
1165,0,9,2021,10
994,0,9,2021,10
793,0,8,2021,10
777,1,8,2021,10
585,0,5,2021,10
811,0,8,2021,10
1165,0,8,2021,10
582,0,5,2021,10
908,0,1,2021,10
466,0,8,2021,10
615,0,9,2021,10
475,0,9,2021,10
681,0,2,2021,10
922,0,8,2021,10
1089,1,8,2021,10
623,0,8,2021,10
1161,1,1,2021,10
1026,0,8,2021,10
671,0,8,2021,10
882,1,8,2021,10
1085,0,2,2021,10
542,0,8,2021,10
924,0,3,2021,10
543,0,2,2021,10
1005,0,8,2021,10
667,0,5,2021,10
930,0,8,2021,10
891,0,5,2021,10
1028,0,7,2021,10
1073,0,8,2021,10
651,0,8,2021,10
429,0,5,2021,10
994,0,1,2021,10
914,0,7,2021,10
902,1,8,2021,10
889,0,8,2021,10
1041,0,8,2021,10
1085,0,8,2021,10
1145,0,8,2021,10
535,1,9,2021,10
826,0,5,2021,10
465,0,9,2021,10
552,0,8,2021,10
797,0,7,2021,10
1047,0,1,2021,10
850,0,8,2021,10
498,1,8,2021,10
994,0,9,2021,10
1006,0,8,2021,10
780,0,8,2021,10
1152,0,8,2021,10
627,0,5,2021,10
992,0,0,2021,10
914,0,8,2021,10
468,0,8,2021,10
471,0,9,2021,10
655,0,8,2021,10
630,0,8,2021,10
804,1,8,2021,10
429,0,2,2021,10
873,0,8,2021,10
729,1,8,2021,10
483,0,8,2021,10
1034,0,1,2021,10
437,0,8,2021,10
1078,0,8,2021,10
535,1,9,2021,10
615,0,8,2021,10
698,1,8,2021,10
1007,0,1,2021,10
993,0,8,2021,10
1035,0,5,2021,10
748,0,1,2021,10
738,0,8,2021,10
871,0,8,2021,10
475,1,8,2021,10
542,1,2,2021,10
818,0,8,2021,10
875,0,9,2021,10
1076,0,8,2021,10
651,0,8,2021,10
846,0,5,2021,10
438,1,8,2021,10
914,0,8,2021,10
681,0,8,2021,10
639,0,5,2021,10
860,0,8,2021,10
656,0,8,2021,10
859,0,8,2021,10
848,0,8,2021,10
1098,0,9,2021,10
752,0,1,2021,10
915,0,6,2021,10
967,0,8,2021,10
1149,0,8,2021,10
614,0,9,2021,10
1011,0,8,2021,10
922,0,8,2021,10
476,0,8,2021,10
715,0,8,2021,10
1083,0,8,2021,10
434,0,8,2021,10
1094,0,5,2021,10
885,0,3,2021,10
939,0,8,2021,10
966,0,8,2021,10
445,0,8,2021,10
1012,0,1,2021,10
1035,0,8,2021,10
914,0,5,2021,10
1044,0,8,2021,10
559,0,8,2021,10
607,0,8,2021,10
536,0,5,2021,10
486,0,8,2021,10
484,0,9,2021,10
720,0,3,2021,10
827,0,1,2021,10
1037,0,3,2021,10
891,1,1,2021,10
663,0,8,2021,10
647,0,8,2021,10
1064,0,8,2021,10
963,0,8,2021,10
879,0,8,2021,10
625,0,8,2021,10
1026,0,0,2021,10
938,0,9,2021,10
839,0,8,2021,10
470,0,1,2021,10
480,1,2,2021,10
982,0,9,2021,10
803,0,7,2021,10
753,1,2,2021,10
860,0,8,2021,10
665,1,5,2021,10
1062,0,8,2021,10
838,1,9,2021,10
999,0,3,2021,10
1071,0,9,2021,10
790,0,8,2021,10
985,0,8,2021,10
583,1,0,2021,10
993,1,8,2021,10
1088,0,5,2021,10
431,0,2,2021,10
461,0,8,2021,10
652,0,5,2021,10
475,0,9,2021,10
508,0,5,2021,10
876,1,2,2021,10
746,1,4,2021,10
611,1,7,2021,10
811,1,8,2021,10
1146,0,8,2021,10
1062,0,5,2021,10
724,0,1,2021,10
860,0,9,2021,10
994,0,8,2021,10
581,0,8,2021,10
750,0,8,2021,10
535,1,4,2021,10
1034,0,8,2021,10
478,0,8,2021,10
636,0,8,2021,10
814,0,8,2021,10
1085,0,8,2021,10
891,0,9,2021,10
624,0,9,2021,10
717,0,8,2021,10
707,0,8,2021,10
1034,0,1,2021,10
1067,0,8,2021,10
1087,0,5,2021,10
1053,0,3,2021,10
519,0,9,2021,10
483,1,2,2021,10
1014,0,8,2021,10
1070,0,8,2021,10
770,0,8,2021,10
443,0,1,2021,10
643,0,8,2021,10
1088,0,8,2021,10
907,1,9,2021,10
891,0,8,2021,10
466,0,8,2021,10
497,0,8,2021,10
1053,0,2,2021,10
539,0,8,2021,10
988,0,8,2021,10
855,0,8,2021,10
995,0,8,2021,10
815,0,8,2021,10
1034,0,8,2021,10
535,1,2,2021,10
489,0,9,2021,10
1066,0,8,2021,10
624,1,7,2021,10
1066,0,8,2021,10
967,0,8,2021,10
908,0,8,2021,10
996,0,8,2021,10
369,0,8,2021,10
947,0,8,2021,10
880,0,8,2021,10
910,0,3,2021,10
682,0,9,2021,10
835,1,9,2021,10
991,0,8,2021,10
813,0,8,2021,10
1070,0,8,2021,10
1000,0,8,2021,10
853,0,1,2021,10
919,0,8,2021,10
456,1,2,2021,10
1101,0,5,2021,10
1064,0,8,2021,10
994,1,2,2021,10
942,1,9,2021,10
857,0,8,2021,10
876,0,4,2021,10
994,0,8,2021,10
938,1,9,2021,10
571,0,8,2021,10
546,0,8,2021,10
535,1,8,2021,10
663,0,8,2021,10
1075,0,8,2021,10
891,0,8,2021,10
750,0,2,2021,10
728,0,8,2021,10
558,0,8,2021,10
994,0,8,2021,10
698,0,8,2021,10
1036,0,9,2021,10
814,0,8,2021,10
479,0,5,2021,10
441,1,8,2021,10
581,1,5,2021,10
624,0,8,2021,10
455,0,8,2021,10
1068,0,0,2021,10
891,0,8,2021,10
812,0,8,2021,10
1085,0,9,2021,10
693,0,1,2021,10
870,0,9,2021,10
524,0,8,2021,10
917,1,2,2021,10
965,0,8,2021,10
682,0,8,2021,10
1034,0,9,2021,10
891,0,9,2021,10
982,0,8,2021,10
860,0,8,2021,10
994,0,8,2021,10
536,0,8,2021,10
530,1,2,2021,10
564,0,8,2021,10
1053,0,5,2021,10
708,0,1,2021,10
27,0,8,2021,10
736,0,9,2021,10
724,0,8,2021,10
564,0,8,2021,10
874,0,9,2021,10
965,0,8,2021,10
995,0,6,2021,10
987,0,8,2021,10
742,0,8,2021,10
999,0,5,2021,10
583,0,8,2021,10
439,1,9,2021,10
162,0,8,2021,10
938,1,8,2021,10
537,0,8,2021,10
845,0,9,2021,10
826,0,8,2021,10
1011,0,8,2021,10
1050,0,9,2021,10
942,0,8,2021,10
879,0,8,2021,10
704,1,5,2021,10
756,0,7,2021,10
1014,0,8,2021,10
775,0,1,2021,10
587,0,8,2021,10
537,0,9,2021,10
651,0,8,2021,10
464,0,1,2021,10
677,0,8,2021,10
1041,0,8,2021,10
901,0,5,2021,10
883,0,9,2021,10
784,0,8,2021,10
802,1,4,2021,10
840,0,1,2021,10
538,0,8,2021,10
933,0,8,2021,10
1081,0,8,2021,10
466,0,8,2021,10
927,0,8,2021,10
719,0,8,2021,10
521,0,8,2021,10
490,0,1,2021,10
782,0,2,2021,10
994,0,8,2021,10
1083,0,5,2021,10
933,0,8,2021,10
842,0,8,2021,10
524,0,9,2021,10
601,0,3,2021,10
1018,0,7,2021,10
576,0,8,2021,10
942,0,8,2021,10
1090,0,8,2021,10
1006,0,8,2021,10
460,0,1,2021,10
767,0,9,2021,10
992,0,9,2021,10
860,0,8,2021,10
681,0,1,2021,10
848,0,8,2021,10
888,0,8,2021,10
994,0,8,2021,10
1150,0,5,2021,10
963,0,5,2021,10
1072,0,8,2021,10
921,0,3,2021,10
1008,0,8,2021,10
938,1,8,2021,10
443,1,9,2021,10
441,0,8,2021,10
940,0,1,2021,10
871,0,8,2021,10
579,0,8,2021,10
808,0,8,2021,10
933,1,8,2021,10
937,0,3,2021,10
688,0,8,2021,10
1084,0,8,2021,10
507,0,5,2021,10
752,0,8,2021,10
677,0,1,2021,10
895,1,1,2021,10
1068,0,9,2021,10
615,0,8,2021,10
535,0,8,2021,10
568,0,1,2021,10
718,1,5,2021,10
1016,0,7,2021,10
530,0,8,2021,10
681,0,9,2021,10
769,0,8,2021,10
586,1,5,2021,10
583,0,8,2021,10
891,0,8,2021,10
734,1,8,2021,10
477,0,8,2021,10
756,1,8,2021,10
835,1,9,2021,10
1038,0,8,2021,10
916,0,8,2021,10
979,0,8,2021,10
965,0,1,2021,10
967,0,8,2021,10
894,1,8,2021,10
1165,0,2,2021,10
859,1,6,2021,10
1051,0,5,2021,10
648,0,8,2021,10
891,0,1,2021,10
875,0,9,2021,10
1161,0,2,2021,10
503,0,8,2021,10
720,0,0,2021,10
680,1,1,2021,10
1085,1,5,2021,10
537,0,9,2021,10
1062,0,8,2021,10
532,0,5,2021,10
508,0,8,2021,10
576,0,5,2021,10
525,0,8,2021,10
583,0,8,2021,10
1145,0,8,2021,10
531,0,8,2021,10
671,0,8,2021,10
1053,0,1,2021,10
684,0,8,2021,10
695,0,8,2021,10
469,0,5,2021,10
697,0,1,2021,10
1009,0,1,2021,10
919,1,9,2021,10
1046,0,8,2021,10
953,0,8,2021,10
1152,0,8,2021,10
1068,0,8,2021,10
938,0,8,2021,10
704,0,1,2021,10
1058,0,8,2021,10
898,0,8,2021,10
1054,0,8,2021,10
1064,0,8,2021,10
891,0,9,2021,10
486,0,8,2021,10
739,0,8,2021,10
876,0,8,2021,10
583,1,5,2021,10
859,0,8,2021,10
471,0,0,2021,10
995,0,7,2021,10
996,0,2,2021,10
890,0,7,2021,10
784,1,8,2021,10
826,0,8,2021,10
933,0,8,2021,10
962,0,1,2021,10
798,0,5,2021,10
567,1,8,2021,10
872,1,8,2021,10
952,0,8,2021,10
566,0,8,2021,10
699,0,0,2021,10
1031,0,8,2021,10
871,0,1,2021,10
508,0,8,2021,10
585,1,5,2021,10
938,0,9,2021,10
1085,0,8,2021,10
584,0,8,2021,10
448,0,5,2021,10
811,0,8,2021,10
730,0,8,2021,10
474,0,8,2021,10
796,1,1,2021,10
1097,0,7,2021,10
853,0,8,2021,10
449,0,8,2021,10
835,1,2,2021,10
724,0,8,2021,10
1013,0,8,2021,10
498,0,8,2021,10
1011,0,8,2021,10
1062,0,8,2021,10
438,0,1,2021,10
532,0,8,2021,10
977,1,8,2021,10
469,0,8,2021,10
1001,0,8,2021,10
615,0,8,2021,10
1024,0,5,2021,10
583,0,9,2021,10
860,0,8,2021,10
977,1,5,2021,10
995,1,9,2021,10
891,0,5,2021,10
479,0,8,2021,10
1073,0,8,2021,10
655,1,3,2021,10
816,0,8,2021,10
677,0,8,2021,10
415,1,2,2021,10
835,0,1,2021,10
1066,0,8,2021,10
574,0,8,2021,10
907,0,1,2021,10
1146,0,5,2021,10
478,0,5,2021,10
1088,0,8,2021,10
557,0,8,2021,10
781,0,5,2021,10
441,0,9,2021,10
994,0,8,2021,10
736,0,9,2021,10
1049,0,5,2021,10
585,0,8,2021,10
1062,0,8,2021,10
860,0,8,2021,10
193,1,2,2021,10
603,0,8,2021,10
766,0,8,2021,10
438,0,8,2021,10
887,0,8,2021,10
910,0,5,2021,10
576,0,8,2021,10
1161,0,8,2021,10
627,0,8,2021,10
891,1,6,2021,10
619,0,8,2021,10
506,0,8,2021,10
821,0,1,2021,10
890,1,6,2021,10
750,1,9,2021,10
822,0,8,2021,10
522,0,3,2021,10
800,0,2,2021,10
725,0,8,2021,10
966,0,8,2021,10
518,1,0,2021,10
859,0,8,2021,10
820,1,7,2021,10
1007,0,5,2021,10
538,1,8,2021,10
512,0,8,2021,10
837,1,9,2021,10
994,0,8,2021,10
938,0,5,2021,10
840,0,9,2021,10
780,0,8,2021,10
846,0,8,2021,10
1031,0,8,2021,10
938,0,8,2021,10
1088,0,8,2021,10
1102,0,3,2021,10
1099,0,8,2021,10
583,1,9,2021,10
625,0,8,2021,10
938,1,9,2021,10
514,0,9,2021,10
452,0,8,2021,10
965,0,8,2021,10
505,0,8,2021,10
919,1,9,2021,10
440,0,1,2021,10
461,0,8,2021,10
457,0,8,2021,10
994,0,9,2021,10
1050,0,9,2021,10
871,0,3,2021,10
992,0,0,2021,10
655,0,8,2021,10
614,0,8,2021,10
856,0,8,2021,10
689,0,8,2021,10
1172,0,8,2021,10
753,0,8,2021,10
483,0,9,2021,10
566,1,9,2021,10
483,1,7,2021,10
1056,0,8,2021,10
443,0,9,2021,10
975,0,8,2021,10
430,0,8,2021,10
798,0,8,2021,10
902,0,8,2021,10
922,1,8,2021,10
876,0,8,2021,10
531,0,6,2021,10
470,1,8,2021,10
1065,0,1,2021,10
978,0,5,2021,10
994,1,8,2021,10
952,0,0,2021,10
918,1,8,2021,10
756,1,2,2021,10
500,0,1,2021,10
711,0,8,2021,10
1011,0,8,2021,10
723,0,8,2021,10
945,0,8,2021,10
981,0,8,2021,10
471,0,0,2021,10
992,0,8,2021,10
887,0,8,2021,10
651,0,8,2021,10
916,0,8,2021,10
494,0,5,2021,10
1068,0,2,2021,10
498,0,8,2021,10
994,0,9,2021,10
474,0,8,2021,10
1030,1,5,2021,10
1034,0,8,2021,10
881,0,3,2021,10
535,0,5,2021,10
971,1,5,2021,10
1082,0,9,2021,10
940,0,8,2021,10
853,0,8,2021,10
544,0,8,2021,10
1003,0,8,2021,10
800,0,8,2021,10
542,0,8,2021,10
1070,0,8,2021,10
637,0,8,2021,10
673,0,8,2021,10
648,0,8,2021,10
815,0,5,2021,10
535,1,8,2021,10
857,0,8,2021,10
448,0,1,2021,10
611,0,5,2021,10
567,0,9,2021,10
812,0,8,2021,10
881,1,8,2021,10
1053,0,9,2021,10
1085,0,8,2021,10
938,0,8,2021,10
808,1,4,2021,10
613,0,8,2021,10
930,0,3,2021,10
571,0,8,2021,10
535,0,9,2021,10
677,0,8,2021,10
883,1,2,2021,10
946,0,8,2021,10
632,0,9,2021,10
574,0,8,2021,10
908,0,8,2021,10
826,0,8,2021,10
994,0,1,2021,10
915,0,8,2021,10
967,0,8,2021,10
803,0,8,2021,10
1038,0,1,2021,10
671,0,5,2021,10
856,0,8,2021,10
853,0,8,2021,10
868,0,7,2021,10
1026,0,8,2021,10
1088,0,9,2021,10
997,1,9,2021,10
1056,0,8,2021,10
891,0,8,2021,10
717,0,8,2021,10
1057,0,8,2021,10
995,0,2,2021,10
764,0,8,2021,10
639,0,8,2021,10
1161,1,1,2021,10
938,0,8,2021,10
584,0,8,2021,10
714,0,8,2021,10
473,0,8,2021,10
1087,0,3,2021,10
994,0,8,2021,10
750,0,0,2021,10
888,0,8,2021,10
853,0,8,2021,10
736,0,9,2021,10
484,1,3,2021,10
543,0,5,2021,10
673,0,8,2021,10
474,0,8,2021,10
532,0,2,2021,10
689,0,8,2021,10
520,1,8,2021,10
1069,0,8,2021,10
961,0,8,2021,10
965,0,5,2021,10
987,0,8,2021,10
961,1,8,2021,10
484,0,8,2021,10
678,0,8,2021,10
479,0,8,2021,10
1085,0,8,2021,10
997,0,2,2021,10
997,0,5,2021,10
995,0,8,2021,10
762,0,8,2021,10
1005,0,8,2021,10
853,0,8,2021,10
1044,0,8,2021,10
665,0,5,2021,10
655,0,8,2021,10
695,0,8,2021,10
910,0,8,2021,10
683,0,8,2021,10
1019,0,8,2021,10
790,0,2,2021,10
656,0,5,2021,10
515,0,8,2021,10
586,0,8,2021,10
1071,0,8,2021,10
822,0,4,2021,10
525,0,8,2021,10
700,0,1,2021,10
888,1,2,2021,10
852,0,8,2021,10
891,0,9,2021,10
665,0,8,2021,10
625,0,5,2021,10
875,1,9,2021,10
860,1,1,2021,10
566,1,9,2021,10
484,0,6,2021,10
1163,0,8,2021,10
931,0,8,2021,10
774,0,8,2021,10
1001,0,9,2021,10
994,0,1,2021,10
884,0,8,2021,10
982,0,4,2021,10
728,0,8,2021,10
590,0,8,2021,10
937,1,5,2021,10
1146,1,9,2021,10
939,0,9,2021,10
1070,0,4,2021,10
885,1,8,2021,10
695,0,8,2021,10
920,1,8,2021,10
916,1,8,2021,10
1047,0,8,2021,10
1053,0,8,2021,10
605,1,1,2021,10
615,0,5,2021,10
1057,0,8,2021,10
431,0,8,2021,10
753,1,8,2021,10
779,0,8,2021,10
655,0,8,2021,10
615,0,8,2021,10
967,0,8,2021,10
1009,0,8,2021,10
860,1,9,2021,10
965,0,5,2021,10
922,0,8,2021,10
861,0,9,2021,10
896,0,5,2021,10
957,0,0,2021,10
535,0,8,2021,10
439,0,8,2021,10
535,1,9,2021,10
996,0,8,2021,10
1172,0,8,2021,10
888,0,8,2021,10
907,1,9,2021,10
615,0,8,2021,10
998,0,9,2021,10
471,0,5,2021,10
839,0,8,2021,10
1083,0,8,2021,10
835,0,3,2021,10
585,0,8,2021,10
980,0,8,2021,10
750,0,8,2021,10
729,0,8,2021,10
714,0,8,2021,10
1067,0,5,2021,10
965,0,2,2021,10
655,0,8,2021,10
992,0,0,2021,10
992,0,8,2021,10
1081,0,8,2021,10
480,0,8,2021,10
478,0,1,2021,10
487,0,2,2021,10
767,0,8,2021,10
906,0,8,2021,10
965,0,8,2021,10
931,0,9,2021,10
1089,1,5,2021,10
613,0,8,2021,10
517,0,7,2021,10
950,0,5,2021,10
993,0,9,2021,10
1032,0,6,2021,10
1034,0,8,2021,10
487,0,8,2021,10
570,0,5,2021,10
712,0,8,2021,10
891,0,2,2021,10
933,0,5,2021,10
914,0,8,2021,10
461,0,5,2021,10
794,1,5,2021,10
540,0,8,2021,10
917,0,8,2021,10
817,1,8,2021,10
535,0,9,2021,10
933,0,8,2021,10
1051,0,9,2021,10
1146,1,9,2021,10
1068,0,8,2021,10
993,0,9,2021,10
567,0,9,2021,10
853,0,8,2021,10
1071,0,1,2021,10
891,1,1,2021,10
470,0,7,2021,10
563,0,8,2021,10
1088,0,9,2021,10
689,0,8,2021,10
677,0,8,2021,10
891,0,1,2021,10
1066,0,8,2021,10
677,0,8,2021,10
487,0,8,2021,10
853,0,8,2021,10
454,1,3,2021,10
938,0,9,2021,10
665,0,9,2021,10
976,0,1,2021,10
890,1,8,2021,10
869,0,8,2021,10
970,0,1,2021,10
655,0,8,2021,10
506,0,6,2021,10
691,1,2,2021,10
1057,1,4,2021,10
702,1,2,2021,10
496,0,8,2021,10
896,0,8,2021,10
1012,1,8,2021,10
495,0,8,2021,10
994,0,8,2021,10
846,0,5,2021,10
639,0,8,2021,10
717,0,8,2021,10
583,0,5,2021,10
994,0,9,2021,10
1150,0,8,2021,10
613,0,8,2021,10
583,1,5,2021,10
436,0,9,2021,10
853,0,8,2021,10
683,0,2,2021,10
954,0,5,2021,10
674,0,7,2021,10
458,0,8,2021,10
1146,0,9,2021,10
708,0,9,2021,10
965,0,8,2021,10
1087,0,8,2021,10
1146,1,9,2021,10
627,1,7,2021,10
919,0,9,2021,10
1072,0,8,2021,10
996,0,8,2021,10
1145,0,8,2021,10
1042,0,8,2021,10
994,0,8,2021,10
1161,0,5,2021,10
890,0,9,2021,10
826,0,8,2021,10
488,0,8,2021,10
1064,0,8,2021,10
808,0,8,2021,10
1165,0,8,2021,10
545,0,8,2021,10
911,0,3,2021,10
706,0,8,2021,10
1071,0,8,2021,10
669,0,8,2021,10
1002,0,3,2021,10
853,0,8,2021,10
888,1,4,2021,10
826,0,8,2021,10
754,0,8,2021,10
932,0,8,2021,10
449,0,7,2021,10
1007,0,0,2021,10
851,0,8,2021,10
1068,1,8,2021,10
939,0,0,2021,10
550,0,8,2021,10
963,0,8,2021,10
482,0,8,2021,10
914,1,6,2021,10
533,0,8,2021,10
533,0,8,2021,10
826,1,1,2021,10
485,0,4,2021,10
908,0,9,2021,10
616,0,8,2021,10
710,0,8,2021,10
777,1,8,2021,10
408,1,2,2021,10
535,1,9,2021,10
894,0,8,2021,10
458,0,9,2021,10
964,0,8,2021,10
635,0,5,2021,10
496,0,5,2021,10
798,0,9,2021,10
583,1,8,2021,10
1152,0,8,2021,10
824,0,8,2021,10
995,1,2,2021,10
634,0,8,2021,10
890,0,8,2021,10
475,1,8,2021,10
662,0,8,2021,10
1055,0,8,2021,10
1028,0,8,2021,10
1049,0,8,2021,10
682,0,5,2021,10
811,0,8,2021,10
589,0,8,2021,10
891,0,1,2021,10
672,0,8,2021,10
857,1,1,2021,10
607,0,2,2021,10
448,0,8,2021,10
1096,0,8,2021,10
1013,0,1,2021,10
475,0,8,2021,10
587,1,5,2021,10
994,0,5,2021,10
1062,0,8,2021,10
475,0,1,2021,10
539,0,8,2021,10
925,0,8,2021,10
648,0,8,2021,10
971,0,5,2021,10
535,0,8,2021,10
502,0,6,2021,10
443,0,0,2021,10
494,0,5,2021,10
441,0,6,2021,10
713,0,8,2021,10
535,1,2,2021,10
815,0,1,2021,10
443,0,9,2021,10
615,0,9,2021,10
729,0,8,2021,10
507,0,8,2021,10
965,0,8,2021,10
551,0,8,2021,10
806,0,8,2021,10
891,0,5,2021,10
603,0,8,2021,10
579,0,8,2021,10
649,1,8,2021,10
656,0,8,2021,10
945,0,8,2021,10
682,0,8,2021,10
921,1,8,2021,10
1089,0,8,2021,10
614,0,5,2021,10
452,0,5,2021,10
581,1,5,2021,10
925,0,8,2021,10
583,1,2,2021,10
700,0,9,2021,10
993,0,9,2021,10
615,0,5,2021,10
946,0,1,2021,10
665,0,0,2021,10
682,0,8,2021,10
734,0,8,2021,10
654,0,9,2021,10
870,1,9,2021,10
995,0,8,2021,10
891,0,9,2021,10
539,0,8,2021,10
1018,0,2,2021,10
852,0,8,2021,10
423,0,9,2021,10
936,0,8,2021,10
538,0,9,2021,10
484,1,7,2021,10
618,0,8,2021,10
994,0,1,2021,10
535,0,8,2021,10
613,0,8,2021,10
891,0,8,2021,10
898,1,2,2021,10
755,0,5,2021,10
989,0,8,2021,10
894,0,8,2021,10
458,0,8,2021,10
524,0,8,2021,10
671,0,8,2021,10
178,0,9,2021,10
709,0,8,2021,10
891,1,8,2021,10
815,1,3,2021,10
891,1,8,2021,10
937,0,8,2021,10
455,1,8,2021,10
470,0,8,2021,10
762,1,8,2021,10
919,1,9,2021,10
1164,0,1,2021,10
535,1,9,2021,10
901,0,8,2021,10
1000,0,8,2021,10
891,1,5,2021,10
657,0,1,2021,10
778,1,8,2021,10
480,0,8,2021,10
919,1,9,2021,10
587,1,9,2021,10
994,0,8,2021,10
918,0,9,2021,10
1062,0,9,2021,10
469,0,8,2021,10
1172,1,1,2021,10
891,0,5,2021,10
715,0,2,2021,10
949,0,8,2021,10
476,0,8,2021,10
999,0,8,2021,10
719,0,8,2021,10
1054,0,8,2021,10
479,0,1,2021,10
458,0,8,2021,10
1060,0,8,2021,10
1068,0,8,2021,10
458,0,8,2021,10
621,0,8,2021,10
81,0,8,2021,10
326,1,2,2021,10
682,0,8,2021,10
476,0,8,2021,10
586,0,8,2021,10
361,0,7,2021,10
908,1,9,2021,10
697,0,8,2021,10
1060,0,2,2021,10
1161,0,6,2021,10
495,0,6,2021,10
673,0,8,2021,10
636,0,8,2021,10
434,0,8,2021,10
890,0,7,2021,10
1013,0,8,2021,10
448,1,8,2021,10
1056,1,4,2021,10
689,0,5,2021,10
1081,0,8,2021,10
1064,0,1,2021,10
919,0,1,2021,10
621,1,0,2021,10
908,0,8,2021,10
476,0,9,2021,10
649,0,1,2021,10
994,0,8,2021,10
1042,0,8,2021,10
837,0,9,2021,10
876,0,1,2021,10
538,0,8,2021,10
601,0,8,2021,10
895,1,9,2021,10
586,0,9,2021,10
436,0,8,2021,10
532,0,9,2021,10
975,0,1,2021,10
857,0,8,2021,10
1037,0,8,2021,10
969,1,9,2021,10
1060,0,8,2021,10
505,1,5,2021,10
860,0,8,2021,10
484,1,0,2021,10
690,0,5,2021,10
939,0,8,2021,10
680,0,8,2021,10
933,1,8,2021,10
846,1,8,2021,10
927,1,5,2021,10
876,0,5,2021,10
646,0,8,2021,10
624,1,4,2021,10
665,0,8,2021,10
1069,0,8,2021,10
614,0,2,2021,10
744,0,8,2021,10
898,0,5,2021,10
995,1,9,2021,10
1037,0,3,2021,10
494,0,8,2021,10
1068,1,4,2021,10
786,0,5,2021,10
847,0,9,2021,10
579,0,8,2021,10
965,0,5,2021,10
545,0,8,2021,10
827,0,7,2021,10
985,0,8,2021,10
672,0,8,2021,10
771,1,8,2021,10
1051,0,8,2021,10
958,0,8,2021,10
1054,0,8,2021,10
787,1,8,2021,10
638,1,8,2021,10
891,0,1,2021,10
441,1,8,2021,10
1078,0,3,2021,10
624,0,8,2021,10
810,0,8,2021,10
929,0,5,2021,10
1164,0,8,2021,10
964,1,1,2021,10
765,0,8,2021,10
792,0,9,2021,10
671,0,8,2021,10
907,0,8,2021,10
509,0,5,2021,10
1045,1,2,2021,10
891,0,8,2021,10
859,0,9,2021,10
995,1,3,2021,10
480,0,5,2021,10
715,0,8,2021,10
745,0,8,2021,10
707,1,8,2021,10
1021,0,8,2021,10
1051,0,5,2021,10
441,0,9,2021,10
536,0,8,2021,10
466,0,8,2021,10
1082,0,1,2021,10
576,1,8,2021,10
1161,0,8,2021,10
1077,0,8,2021,10
1064,0,8,2021,10
1003,0,9,2021,10
1082,0,8,2021,10
538,0,6,2021,10
752,0,8,2021,10
866,0,8,2021,10
484,0,8,2021,10
1035,0,8,2021,10
993,0,8,2021,10
789,0,8,2021,10
1145,0,8,2021,10
917,0,8,2021,10
498,0,8,2021,10
1038,0,1,2021,10
810,0,5,2021,10
853,0,8,2021,10
484,0,5,2021,10
507,0,8,2021,10
910,0,5,2021,10
647,1,2,2021,10
993,0,8,2021,10
889,0,2,2021,10
680,0,8,2021,10
459,0,9,2021,10
583,0,8,2021,10
735,0,8,2021,10
840,0,7,2021,10
870,0,8,2021,10
1010,0,0,2021,10
898,0,8,2021,10
676,0,8,2021,10
1061,0,8,2021,10
437,1,2,2021,10
808,0,8,2021,10
1046,0,8,2021,10
1085,0,9,2021,10
479,0,8,2021,10
859,0,3,2021,10
1057,1,2,2021,10
651,0,8,2021,10
126,0,8,2021,10
1148,0,8,2021,10
965,0,5,2021,10
842,0,5,2021,10
958,1,2,2021,10
578,0,5,2021,10
1005,0,1,2021,10
860,0,5,2021,10
1051,0,9,2021,10
574,0,5,2021,10
458,0,8,2021,10
891,1,9,2021,10
1085,0,8,2021,10
931,0,8,2021,10
1076,1,8,2021,10
564,0,8,2021,10
909,0,8,2021,10
993,0,9,2021,10
732,1,3,2021,10
