LSOA_code,outcome_type,crime_type,date_month,2019,2020,2021,2022
432,1,8,1,0,0,0,1
430,0,8,1,0,0,0,1
1066,0,5,1,0,0,0,1
525,0,8,1,0,0,0,1
884,0,8,1,0,0,0,1
861,0,8,1,0,0,0,1
1098,0,8,1,0,0,0,1
615,0,8,1,0,0,0,1
584,0,8,1,0,0,0,1
539,0,8,1,0,0,0,1
818,0,8,1,0,0,0,1
860,0,8,1,0,0,0,1
704,0,9,1,0,0,0,1
1047,0,9,1,0,0,0,1
685,0,8,1,0,0,0,1
976,1,8,1,0,0,0,1
910,0,2,1,0,0,0,1
657,0,1,1,0,0,0,1
536,0,8,1,0,0,0,1
460,0,1,1,0,0,0,1
1004,1,8,1,0,0,0,1
988,0,8,1,0,0,0,1
648,0,8,1,0,0,0,1
1161,0,2,1,0,0,0,1
930,0,8,1,0,0,0,1
909,1,8,1,0,0,0,1
1161,0,8,1,0,0,0,1
891,0,9,1,0,0,0,1
474,0,8,1,0,0,0,1
651,0,3,1,0,0,0,1
752,1,5,1,0,0,0,1
964,0,8,1,0,0,0,1
482,0,8,1,0,0,0,1
530,0,2,1,0,0,0,1
931,0,9,1,0,0,0,1
754,0,8,1,0,0,0,1
535,1,8,1,0,0,0,1
853,0,8,1,0,0,0,1
1165,0,8,1,0,0,0,1
1024,0,3,1,0,0,0,1
706,0,2,1,0,0,0,1
917,0,1,1,0,0,0,1
994,0,1,1,0,0,0,1
742,1,8,1,0,0,0,1
706,0,8,1,0,0,0,1
442,0,5,1,0,0,0,1
515,0,5,1,0,0,0,1
1035,0,8,1,0,0,0,1
1029,0,8,1,0,0,0,1
854,0,2,1,0,0,0,1
750,1,8,1,0,0,0,1
652,1,1,1,0,0,0,1
758,0,8,1,0,0,0,1
532,0,8,1,0,0,0,1
385,0,6,1,0,0,0,1
853,0,8,1,0,0,0,1
1047,0,5,1,0,0,0,1
665,0,8,1,0,0,0,1
880,0,5,1,0,0,0,1
533,1,8,1,0,0,0,1
859,1,8,1,0,0,0,1
842,0,8,1,0,0,0,1
860,1,4,1,0,0,0,1
1048,0,8,1,0,0,0,1
817,0,8,1,0,0,0,1
656,0,1,1,0,0,0,1
450,0,8,1,0,0,0,1
469,0,8,1,0,0,0,1
569,0,1,1,0,0,0,1
476,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
527,0,8,1,0,0,0,1
535,0,9,1,0,0,0,1
615,0,8,1,0,0,0,1
977,0,8,1,0,0,0,1
537,0,8,1,0,0,0,1
586,0,8,1,0,0,0,1
677,0,7,1,0,0,0,1
469,0,8,1,0,0,0,1
908,0,5,1,0,0,0,1
1021,0,7,1,0,0,0,1
815,0,8,1,0,0,0,1
1034,0,1,1,0,0,0,1
929,0,9,1,0,0,0,1
963,0,9,1,0,0,0,1
435,0,8,1,0,0,0,1
798,0,8,1,0,0,0,1
862,0,8,1,0,0,0,1
303,0,9,1,0,0,0,1
458,0,7,1,0,0,0,1
933,0,8,1,0,0,0,1
826,0,5,1,0,0,0,1
896,0,8,1,0,0,0,1
906,0,8,1,0,0,0,1
857,1,8,1,0,0,0,1
959,0,8,1,0,0,0,1
535,1,9,1,0,0,0,1
991,0,8,1,0,0,0,1
919,0,5,1,0,0,0,1
907,1,5,1,0,0,0,1
576,0,5,1,0,0,0,1
715,0,8,1,0,0,0,1
679,0,2,1,0,0,0,1
636,0,8,1,0,0,0,1
933,0,8,1,0,0,0,1
948,0,5,1,0,0,0,1
868,0,8,1,0,0,0,1
650,0,8,1,0,0,0,1
750,0,8,1,0,0,0,1
571,0,8,1,0,0,0,1
987,0,8,1,0,0,0,1
947,1,2,1,0,0,0,1
992,0,9,1,0,0,0,1
639,1,1,1,0,0,0,1
977,0,0,1,0,0,0,1
907,0,8,1,0,0,0,1
811,0,1,1,0,0,0,1
994,1,8,1,0,0,0,1
965,0,1,1,0,0,0,1
970,0,2,1,0,0,0,1
780,0,8,1,0,0,0,1
720,0,2,1,0,0,0,1
625,0,5,1,0,0,0,1
469,0,5,1,0,0,0,1
994,0,9,1,0,0,0,1
870,1,4,1,0,0,0,1
1073,0,8,1,0,0,0,1
934,1,8,1,0,0,0,1
430,0,5,1,0,0,0,1
1035,1,8,1,0,0,0,1
861,0,8,1,0,0,0,1
917,0,8,1,0,0,0,1
995,0,7,1,0,0,0,1
449,0,8,1,0,0,0,1
719,1,7,1,0,0,0,1
925,0,1,1,0,0,0,1
1082,0,8,1,0,0,0,1
469,0,8,1,0,0,0,1
764,1,9,1,0,0,0,1
458,0,9,1,0,0,0,1
883,0,8,1,0,0,0,1
868,0,7,1,0,0,0,1
480,0,8,1,0,0,0,1
933,0,8,1,0,0,0,1
581,1,1,1,0,0,0,1
540,1,8,1,0,0,0,1
529,0,8,1,0,0,0,1
506,0,8,1,0,0,0,1
679,0,5,1,0,0,0,1
1001,0,8,1,0,0,0,1
985,0,8,1,0,0,0,1
1035,0,5,1,0,0,0,1
1074,0,8,1,0,0,0,1
438,0,5,1,0,0,0,1
860,1,0,1,0,0,0,1
649,1,1,1,0,0,0,1
717,0,8,1,0,0,0,1
503,1,8,1,0,0,0,1
676,0,8,1,0,0,0,1
760,0,8,1,0,0,0,1
780,0,2,1,0,0,0,1
485,0,8,1,0,0,0,1
774,0,8,1,0,0,0,1
887,1,4,1,0,0,0,1
470,0,9,1,0,0,0,1
896,0,8,1,0,0,0,1
604,0,8,1,0,0,0,1
1075,0,8,1,0,0,0,1
933,0,8,1,0,0,0,1
728,0,8,1,0,0,0,1
439,0,8,1,0,0,0,1
500,0,8,1,0,0,0,1
871,0,2,1,0,0,0,1
860,1,2,1,0,0,0,1
535,0,8,1,0,0,0,1
680,0,8,1,0,0,0,1
1012,0,8,1,0,0,0,1
442,0,1,1,0,0,0,1
918,0,8,1,0,0,0,1
543,1,8,1,0,0,0,1
977,0,8,1,0,0,0,1
443,0,9,1,0,0,0,1
777,1,2,1,0,0,0,1
530,0,8,1,0,0,0,1
897,0,8,1,0,0,0,1
510,0,2,1,0,0,0,1
1074,0,8,1,0,0,0,1
962,0,1,1,0,0,0,1
479,1,2,1,0,0,0,1
772,0,5,1,0,0,0,1
662,0,8,1,0,0,0,1
994,0,6,1,0,0,0,1
915,0,8,1,0,0,0,1
615,0,5,1,0,0,0,1
814,0,7,1,0,0,0,1
536,0,6,1,0,0,0,1
698,0,8,1,0,0,0,1
959,0,8,1,0,0,0,1
794,0,3,1,0,0,0,1
601,0,8,1,0,0,0,1
938,0,5,1,0,0,0,1
621,0,8,1,0,0,0,1
1064,0,8,1,0,0,0,1
815,0,8,1,0,0,0,1
815,0,5,1,0,0,0,1
861,0,9,1,0,0,0,1
556,0,8,1,0,0,0,1
884,1,8,1,0,0,0,1
833,0,9,1,0,0,0,1
538,0,1,1,0,0,0,1
688,0,8,1,0,0,0,1
1009,0,8,1,0,0,0,1
1061,0,8,1,0,0,0,1
808,0,7,1,0,0,0,1
755,0,9,1,0,0,0,1
448,0,8,1,0,0,0,1
1091,0,3,1,0,0,0,1
480,0,9,1,0,0,0,1
880,0,1,1,0,0,0,1
1065,0,8,1,0,0,0,1
1034,1,8,1,0,0,0,1
486,0,8,1,0,0,0,1
1161,0,8,1,0,0,0,1
535,0,8,1,0,0,0,1
1051,0,5,1,0,0,0,1
674,0,8,1,0,0,0,1
750,0,8,1,0,0,0,1
673,0,1,1,0,0,0,1
324,1,4,1,0,0,0,1
587,0,8,1,0,0,0,1
1023,0,8,1,0,0,0,1
556,0,8,1,0,0,0,1
921,0,5,1,0,0,0,1
443,0,8,1,0,0,0,1
1146,0,9,1,0,0,0,1
914,0,8,1,0,0,0,1
1077,0,2,1,0,0,0,1
1058,0,9,1,0,0,0,1
1053,0,9,1,0,0,0,1
1057,0,8,1,0,0,0,1
539,0,8,1,0,0,0,1
853,0,8,1,0,0,0,1
535,0,8,1,0,0,0,1
724,0,8,1,0,0,0,1
810,1,8,1,0,0,0,1
579,1,1,1,0,0,0,1
770,1,5,1,0,0,0,1
830,0,8,1,0,0,0,1
683,0,8,1,0,0,0,1
440,0,8,1,0,0,0,1
978,0,1,1,0,0,0,1
727,0,8,1,0,0,0,1
1010,0,8,1,0,0,0,1
988,0,9,1,0,0,0,1
677,0,8,1,0,0,0,1
885,0,8,1,0,0,0,1
579,1,1,1,0,0,0,1
715,0,9,1,0,0,0,1
805,0,1,1,0,0,0,1
1056,1,8,1,0,0,0,1
535,0,2,1,0,0,0,1
860,0,8,1,0,0,0,1
1095,0,5,1,0,0,0,1
855,0,8,1,0,0,0,1
755,0,8,1,0,0,0,1
506,0,1,1,0,0,0,1
971,0,8,1,0,0,0,1
690,0,9,1,0,0,0,1
1133,0,8,1,0,0,0,1
876,0,5,1,0,0,0,1
672,0,8,1,0,0,0,1
635,0,8,1,0,0,0,1
1038,0,8,1,0,0,0,1
676,1,9,1,0,0,0,1
601,0,8,1,0,0,0,1
1011,0,1,1,0,0,0,1
932,0,8,1,0,0,0,1
476,0,8,1,0,0,0,1
1035,0,3,1,0,0,0,1
452,0,8,1,0,0,0,1
763,1,4,1,0,0,0,1
1003,0,5,1,0,0,0,1
506,0,8,1,0,0,0,1
712,0,1,1,0,0,0,1
697,0,8,1,0,0,0,1
891,1,9,1,0,0,0,1
993,0,8,1,0,0,0,1
933,0,1,1,0,0,0,1
908,0,8,1,0,0,0,1
1051,0,8,1,0,0,0,1
750,0,0,1,0,0,0,1
855,0,8,1,0,0,0,1
869,0,8,1,0,0,0,1
884,0,8,1,0,0,0,1
614,0,8,1,0,0,0,1
1064,0,8,1,0,0,0,1
643,0,8,1,0,0,0,1
938,0,2,1,0,0,0,1
602,1,8,1,0,0,0,1
794,0,8,1,0,0,0,1
665,0,5,1,0,0,0,1
855,0,8,1,0,0,0,1
1081,1,8,1,0,0,0,1
976,0,8,1,0,0,0,1
966,0,5,1,0,0,0,1
586,0,9,1,0,0,0,1
648,0,3,1,0,0,0,1
1150,0,9,1,0,0,0,1
934,0,8,1,0,0,0,1
460,0,8,1,0,0,0,1
486,0,8,1,0,0,0,1
1056,1,8,1,0,0,0,1
933,1,8,1,0,0,0,1
566,0,5,1,0,0,0,1
464,0,8,1,0,0,0,1
676,0,8,1,0,0,0,1
1051,0,9,1,0,0,0,1
489,0,8,1,0,0,0,1
1008,0,8,1,0,0,0,1
690,0,8,1,0,0,0,1
445,0,8,1,0,0,0,1
1062,0,8,1,0,0,0,1
459,0,3,1,0,0,0,1
566,0,9,1,0,0,0,1
817,0,8,1,0,0,0,1
780,0,8,1,0,0,0,1
965,0,1,1,0,0,0,1
876,0,5,1,0,0,0,1
535,0,8,1,0,0,0,1
932,0,2,1,0,0,0,1
765,0,8,1,0,0,0,1
457,1,8,1,0,0,0,1
614,1,8,1,0,0,0,1
769,0,8,1,0,0,0,1
1096,0,1,1,0,0,0,1
534,0,8,1,0,0,0,1
483,0,9,1,0,0,0,1
502,0,8,1,0,0,0,1
1048,0,8,1,0,0,0,1
483,1,9,1,0,0,0,1
917,0,8,1,0,0,0,1
993,0,6,1,0,0,0,1
999,1,8,1,0,0,0,1
777,0,8,1,0,0,0,1
918,0,8,1,0,0,0,1
729,1,8,1,0,0,0,1
1088,0,8,1,0,0,0,1
926,0,5,1,0,0,0,1
1043,0,8,1,0,0,0,1
911,0,8,1,0,0,0,1
668,0,8,1,0,0,0,1
521,0,9,1,0,0,0,1
493,0,8,1,0,0,0,1
1057,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
760,0,8,1,0,0,0,1
997,0,1,1,0,0,0,1
893,0,8,1,0,0,0,1
750,0,5,1,0,0,0,1
487,0,7,1,0,0,0,1
470,0,2,1,0,0,0,1
672,0,8,1,0,0,0,1
453,0,5,1,0,0,0,1
778,0,5,1,0,0,0,1
965,0,8,1,0,0,0,1
614,0,8,1,0,0,0,1
477,0,9,1,0,0,0,1
859,0,5,1,0,0,0,1
527,0,1,1,0,0,0,1
535,0,8,1,0,0,0,1
1054,0,8,1,0,0,0,1
933,0,8,1,0,0,0,1
803,0,5,1,0,0,0,1
896,0,8,1,0,0,0,1
784,0,7,1,0,0,0,1
965,0,1,1,0,0,0,1
735,0,8,1,0,0,0,1
782,0,8,1,0,0,0,1
997,0,8,1,0,0,0,1
603,0,8,1,0,0,0,1
1021,0,8,1,0,0,0,1
528,0,8,1,0,0,0,1
535,1,9,1,0,0,0,1
445,1,2,1,0,0,0,1
1057,0,8,1,0,0,0,1
540,0,8,1,0,0,0,1
827,0,8,1,0,0,0,1
535,0,8,1,0,0,0,1
510,0,2,1,0,0,0,1
891,0,8,1,0,0,0,1
564,0,1,1,0,0,0,1
615,0,8,1,0,0,0,1
965,0,1,1,0,0,0,1
852,0,8,1,0,0,0,1
214,0,5,1,0,0,0,1
585,0,9,1,0,0,0,1
933,0,8,1,0,0,0,1
433,0,7,1,0,0,0,1
520,0,8,1,0,0,0,1
542,0,8,1,0,0,0,1
813,0,1,1,0,0,0,1
733,1,8,1,0,0,0,1
652,0,5,1,0,0,0,1
674,0,8,1,0,0,0,1
646,0,9,1,0,0,0,1
1032,0,8,1,0,0,0,1
694,1,7,1,0,0,0,1
738,1,8,1,0,0,0,1
492,1,2,1,0,0,0,1
964,0,2,1,0,0,0,1
765,1,8,1,0,0,0,1
1072,0,1,1,0,0,0,1
1053,0,9,1,0,0,0,1
736,0,9,1,0,0,0,1
988,0,5,1,0,0,0,1
787,1,2,1,0,0,0,1
619,0,8,1,0,0,0,1
431,0,8,1,0,0,0,1
933,1,5,1,0,0,0,1
807,0,8,1,0,0,0,1
891,0,5,1,0,0,0,1
998,0,8,1,0,0,0,1
663,0,8,1,0,0,0,1
707,0,7,1,0,0,0,1
630,0,8,1,0,0,0,1
556,1,8,1,0,0,0,1
860,0,8,1,0,0,0,1
971,0,3,1,0,0,0,1
750,1,5,1,0,0,0,1
654,0,8,1,0,0,0,1
727,0,8,1,0,0,0,1
434,0,8,1,0,0,0,1
1045,0,8,1,0,0,0,1
942,1,8,1,0,0,0,1
974,0,2,1,0,0,0,1
615,0,3,1,0,0,0,1
891,0,8,1,0,0,0,1
462,0,8,1,0,0,0,1
677,0,8,1,0,0,0,1
736,0,8,1,0,0,0,1
1008,0,6,1,0,0,0,1
483,1,9,1,0,0,0,1
777,0,9,1,0,0,0,1
964,0,8,1,0,0,0,1
1082,0,9,1,0,0,0,1
430,0,8,1,0,0,0,1
708,0,8,1,0,0,0,1
588,0,2,1,0,0,0,1
994,0,8,1,0,0,0,1
894,1,8,1,0,0,0,1
556,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
998,0,1,1,0,0,0,1
458,0,9,1,0,0,0,1
499,0,6,1,0,0,0,1
265,0,8,1,0,0,0,1
475,0,8,1,0,0,0,1
495,0,8,1,0,0,0,1
673,1,2,1,0,0,0,1
994,0,9,1,0,0,0,1
992,0,9,1,0,0,0,1
1163,0,9,1,0,0,0,1
621,0,8,1,0,0,0,1
862,0,8,1,0,0,0,1
1146,1,8,1,0,0,0,1
710,0,8,1,0,0,0,1
535,0,8,1,0,0,0,1
926,0,8,1,0,0,0,1
1092,0,8,1,0,0,0,1
891,0,8,1,0,0,0,1
1072,0,8,1,0,0,0,1
1149,0,8,1,0,0,0,1
689,0,5,1,0,0,0,1
750,0,9,1,0,0,0,1
981,0,8,1,0,0,0,1
965,0,8,1,0,0,0,1
1012,0,8,1,0,0,0,1
1008,0,1,1,0,0,0,1
469,0,8,1,0,0,0,1
660,0,1,1,0,0,0,1
477,0,8,1,0,0,0,1
709,0,1,1,0,0,0,1
477,0,0,1,0,0,0,1
1056,0,8,1,0,0,0,1
514,0,8,1,0,0,0,1
887,1,8,1,0,0,0,1
750,0,2,1,0,0,0,1
995,0,9,1,0,0,0,1
475,0,8,1,0,0,0,1
521,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
817,0,8,1,0,0,0,1
510,0,2,1,0,0,0,1
897,0,8,1,0,0,0,1
1094,0,8,1,0,0,0,1
908,0,8,1,0,0,0,1
891,0,8,1,0,0,0,1
1161,0,8,1,0,0,0,1
586,0,6,1,0,0,0,1
839,0,1,1,0,0,0,1
525,0,6,1,0,0,0,1
891,0,8,1,0,0,0,1
615,0,8,1,0,0,0,1
563,0,8,1,0,0,0,1
439,0,5,1,0,0,0,1
960,0,8,1,0,0,0,1
770,0,8,1,0,0,0,1
1076,0,8,1,0,0,0,1
890,0,8,1,0,0,0,1
762,1,5,1,0,0,0,1
953,0,8,1,0,0,0,1
587,1,9,1,0,0,0,1
1049,0,5,1,0,0,0,1
800,0,1,1,0,0,0,1
524,1,9,1,0,0,0,1
993,0,8,1,0,0,0,1
910,1,8,1,0,0,0,1
475,0,8,1,0,0,0,1
857,0,8,1,0,0,0,1
1013,0,8,1,0,0,0,1
566,0,9,1,0,0,0,1
917,0,8,1,0,0,0,1
567,0,8,1,0,0,0,1
429,0,8,1,0,0,0,1
1090,0,8,1,0,0,0,1
993,1,8,1,0,0,0,1
841,0,8,1,0,0,0,1
433,0,8,1,0,0,0,1
1146,0,8,1,0,0,0,1
613,0,8,1,0,0,0,1
1035,0,2,1,0,0,0,1
1034,0,1,1,0,0,0,1
503,0,8,1,0,0,0,1
987,0,1,1,0,0,0,1
1072,0,8,1,0,0,0,1
1038,0,5,1,0,0,0,1
633,0,8,1,0,0,0,1
1087,0,8,1,0,0,0,1
448,0,9,1,0,0,0,1
996,0,5,1,0,0,0,1
967,0,8,1,0,0,0,1
676,0,8,1,0,0,0,1
909,1,3,1,0,0,0,1
624,0,1,1,0,0,0,1
441,1,8,1,0,0,0,1
1047,0,8,1,0,0,0,1
724,0,1,1,0,0,0,1
511,0,8,1,0,0,0,1
1035,0,8,1,0,0,0,1
464,0,1,1,0,0,0,1
994,0,9,1,0,0,0,1
933,0,8,1,0,0,0,1
883,1,9,1,0,0,0,1
1032,0,8,1,0,0,0,1
1035,0,5,1,0,0,0,1
1064,0,8,1,0,0,0,1
1091,0,5,1,0,0,0,1
484,0,1,1,0,0,0,1
717,0,8,1,0,0,0,1
919,1,2,1,0,0,0,1
852,0,5,1,0,0,0,1
949,0,5,1,0,0,0,1
784,0,8,1,0,0,0,1
473,0,8,1,0,0,0,1
914,0,3,1,0,0,0,1
962,0,8,1,0,0,0,1
1057,0,8,1,0,0,0,1
891,1,5,1,0,0,0,1
634,0,8,1,0,0,0,1
919,0,8,1,0,0,0,1
835,0,8,1,0,0,0,1
1073,0,8,1,0,0,0,1
890,0,8,1,0,0,0,1
814,0,8,1,0,0,0,1
1096,0,8,1,0,0,0,1
982,0,8,1,0,0,0,1
437,0,8,1,0,0,0,1
870,0,9,1,0,0,0,1
957,0,8,1,0,0,0,1
762,1,5,1,0,0,0,1
933,1,8,1,0,0,0,1
438,0,8,1,0,0,0,1
1085,0,1,1,0,0,0,1
478,0,8,1,0,0,0,1
993,0,9,1,0,0,0,1
897,0,9,1,0,0,0,1
684,0,8,1,0,0,0,1
1072,0,8,1,0,0,0,1
468,0,8,1,0,0,0,1
853,0,8,1,0,0,0,1
979,0,8,1,0,0,0,1
926,0,8,1,0,0,0,1
793,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
710,0,8,1,0,0,0,1
503,0,5,1,0,0,0,1
1053,0,5,1,0,0,0,1
671,0,8,1,0,0,0,1
471,0,9,1,0,0,0,1
673,0,8,1,0,0,0,1
570,0,8,1,0,0,0,1
483,0,8,1,0,0,0,1
607,0,9,1,0,0,0,1
914,0,8,1,0,0,0,1
715,0,2,1,0,0,0,1
791,0,8,1,0,0,0,1
698,0,8,1,0,0,0,1
674,1,8,1,0,0,0,1
464,0,8,1,0,0,0,1
664,0,8,1,0,0,0,1
891,0,5,1,0,0,0,1
535,1,5,1,0,0,0,1
657,0,1,1,0,0,0,1
891,0,8,1,0,0,0,1
660,0,5,1,0,0,0,1
991,0,8,1,0,0,0,1
539,0,7,1,0,0,0,1
535,0,9,1,0,0,0,1
1051,0,5,1,0,0,0,1
846,0,5,1,0,0,0,1
902,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
885,0,8,1,0,0,0,1
993,0,9,1,0,0,0,1
764,0,8,1,0,0,0,1
532,0,8,1,0,0,0,1
618,0,8,1,0,0,0,1
821,0,5,1,0,0,0,1
891,0,1,1,0,0,0,1
1014,0,5,1,0,0,0,1
890,0,8,1,0,0,0,1
995,0,8,1,0,0,0,1
869,0,2,1,0,0,0,1
488,0,8,1,0,0,0,1
860,0,4,1,0,0,0,1
983,0,8,1,0,0,0,1
778,0,4,1,0,0,0,1
1092,0,2,1,0,0,0,1
1041,0,1,1,0,0,0,1
1165,0,1,1,0,0,0,1
602,0,8,1,0,0,0,1
674,0,8,1,0,0,0,1
514,0,8,1,0,0,0,1
784,0,8,1,0,0,0,1
636,0,8,1,0,0,0,1
1029,1,2,1,0,0,0,1
585,1,9,1,0,0,0,1
763,1,4,1,0,0,0,1
853,1,8,1,0,0,0,1
1016,0,8,1,0,0,0,1
1053,0,9,1,0,0,0,1
664,0,9,1,0,0,0,1
640,0,8,1,0,0,0,1
656,0,8,1,0,0,0,1
461,0,8,1,0,0,0,1
977,0,3,1,0,0,0,1
1069,0,8,1,0,0,0,1
932,0,8,1,0,0,0,1
826,0,8,1,0,0,0,1
891,0,8,1,0,0,0,1
1085,0,8,1,0,0,0,1
967,0,8,1,0,0,0,1
735,0,5,1,0,0,0,1
887,0,8,1,0,0,0,1
535,1,4,1,0,0,0,1
869,1,8,1,0,0,0,1
767,0,8,1,0,0,0,1
1012,0,5,1,0,0,0,1
734,0,8,1,0,0,0,1
1060,0,8,1,0,0,0,1
579,0,6,1,0,0,0,1
1014,0,8,1,0,0,0,1
876,0,9,1,0,0,0,1
455,0,1,1,0,0,0,1
452,0,9,1,0,0,0,1
803,0,2,1,0,0,0,1
961,1,8,1,0,0,0,1
563,0,8,1,0,0,0,1
967,0,1,1,0,0,0,1
888,0,8,1,0,0,0,1
895,0,7,1,0,0,0,1
558,0,8,1,0,0,0,1
715,0,8,1,0,0,0,1
524,0,8,1,0,0,0,1
724,0,8,1,0,0,0,1
891,0,5,1,0,0,0,1
1069,0,8,1,0,0,0,1
441,0,9,1,0,0,0,1
861,1,9,1,0,0,0,1
1064,0,8,1,0,0,0,1
984,0,8,1,0,0,0,1
1057,0,2,1,0,0,0,1
458,0,8,1,0,0,0,1
810,1,3,1,0,0,0,1
771,0,8,1,0,0,0,1
1145,0,8,1,0,0,0,1
442,0,8,1,0,0,0,1
999,1,8,1,0,0,0,1
736,0,8,1,0,0,0,1
439,1,8,1,0,0,0,1
1025,0,1,1,0,0,0,1
544,0,8,1,0,0,0,1
474,0,8,1,0,0,0,1
914,1,8,1,0,0,0,1
681,0,7,1,0,0,0,1
1033,0,5,1,0,0,0,1
987,0,1,1,0,0,0,1
747,0,2,1,0,0,0,1
838,0,5,1,0,0,0,1
472,0,8,1,0,0,0,1
864,0,8,1,0,0,0,1
464,1,1,1,0,0,0,1
41,1,2,1,0,0,0,1
988,0,8,1,0,0,0,1
993,0,5,1,0,0,0,1
524,0,5,1,0,0,0,1
601,0,8,1,0,0,0,1
1020,0,8,1,0,0,0,1
464,1,1,1,0,0,0,1
1032,0,1,1,0,0,0,1
1075,0,9,1,0,0,0,1
567,0,8,1,0,0,0,1
983,0,8,1,0,0,0,1
1085,0,9,1,0,0,0,1
1029,0,1,1,0,0,0,1
586,0,8,1,0,0,0,1
995,1,5,1,0,0,0,1
625,0,8,1,0,0,0,1
1165,0,8,1,0,0,0,1
580,0,8,1,0,0,0,1
895,0,8,1,0,0,0,1
1051,0,5,1,0,0,0,1
581,1,9,1,0,0,0,1
849,0,1,1,0,0,0,1
471,1,8,1,0,0,0,1
1023,0,8,1,0,0,0,1
864,1,3,1,0,0,0,1
615,0,5,1,0,0,0,1
551,0,8,1,0,0,0,1
1038,0,8,1,0,0,0,1
704,0,5,1,0,0,0,1
889,0,8,1,0,0,0,1
1019,0,8,1,0,0,0,1
603,0,5,1,0,0,0,1
995,0,8,1,0,0,0,1
992,0,1,1,0,0,0,1
708,0,5,1,0,0,0,1
1052,0,8,1,0,0,0,1
479,0,8,1,0,0,0,1
838,0,2,1,0,0,0,1
557,0,8,1,0,0,0,1
1056,0,8,1,0,0,0,1
770,0,8,1,0,0,0,1
938,0,9,1,0,0,0,1
939,0,9,1,0,0,0,1
819,0,8,1,0,0,0,1
910,0,1,1,0,0,0,1
1083,1,8,1,0,0,0,1
1019,0,8,1,0,0,0,1
883,0,9,1,0,0,0,1
636,0,8,1,0,0,0,1
669,0,8,1,0,0,0,1
804,0,8,1,0,0,0,1
439,1,8,1,0,0,0,1
601,0,1,1,0,0,0,1
458,0,8,1,0,0,0,1
535,0,9,1,0,0,0,1
583,0,1,1,0,0,0,1
615,0,8,1,0,0,0,1
1036,0,8,1,0,0,0,1
1072,0,8,1,0,0,0,1
524,0,9,1,0,0,0,1
437,0,7,1,0,0,0,1
717,0,8,1,0,0,0,1
1063,0,1,1,0,0,0,1
535,0,8,1,0,0,0,1
563,0,5,1,0,0,0,1
452,0,8,1,0,0,0,1
688,0,8,1,0,0,0,1
912,0,8,1,0,0,0,1
691,0,8,1,0,0,0,1
917,0,1,1,0,0,0,1
551,0,8,1,0,0,0,1
852,0,8,1,0,0,0,1
1051,0,8,1,0,0,0,1
1085,0,2,1,0,0,0,1
729,0,8,1,0,0,0,1
586,0,8,1,0,0,0,1
663,0,8,1,0,0,0,1
1028,1,4,1,0,0,0,1
1062,0,8,1,0,0,0,1
1071,0,8,1,0,0,0,1
41,0,5,1,0,0,0,1
564,0,2,1,0,0,0,1
535,1,9,1,0,0,0,1
994,0,8,1,0,0,0,1
965,0,8,1,0,0,0,1
586,0,5,1,0,0,0,1
812,0,1,1,0,0,0,1
708,0,8,1,0,0,0,1
542,0,7,1,0,0,0,1
1035,0,5,1,0,0,0,1
725,0,8,1,0,0,0,1
436,0,5,1,0,0,0,1
688,0,8,1,0,0,0,1
1060,0,8,1,0,0,0,1
977,0,8,1,0,0,0,1
1083,0,8,1,0,0,0,1
861,0,8,1,0,0,0,1
688,0,8,1,0,0,0,1
804,0,8,1,0,0,0,1
754,0,8,1,0,0,0,1
1003,0,4,1,0,0,0,1
735,1,2,1,0,0,0,1
969,0,5,1,0,0,0,1
656,0,8,1,0,0,0,1
664,0,3,1,0,0,0,1
498,0,3,1,0,0,0,1
1064,1,2,1,0,0,0,1
674,0,8,1,0,0,0,1
887,1,8,1,0,0,0,1
860,0,5,1,0,0,0,1
964,0,9,1,0,0,0,1
838,0,9,1,0,0,0,1
595,0,8,1,0,0,0,1
747,0,1,1,0,0,0,1
802,0,8,1,0,0,0,1
676,0,8,1,0,0,0,1
678,0,9,1,0,0,0,1
537,0,8,1,0,0,0,1
945,0,8,1,0,0,0,1
1071,0,8,1,0,0,0,1
869,0,8,1,0,0,0,1
839,0,8,1,0,0,0,1
1056,0,8,1,0,0,0,1
708,0,8,1,0,0,0,1
883,0,8,1,0,0,0,1
706,0,8,1,0,0,0,1
811,0,9,1,0,0,0,1
721,0,8,1,0,0,0,1
535,0,1,1,0,0,0,1
1164,0,8,1,0,0,0,1
431,0,9,1,0,0,0,1
31,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
994,0,8,1,0,0,0,1
909,0,7,1,0,0,0,1
635,0,8,1,0,0,0,1
599,0,8,1,0,0,0,1
495,0,8,1,0,0,0,1
890,0,3,1,0,0,0,1
767,0,9,1,0,0,0,1
698,1,4,1,0,0,0,1
938,0,2,1,0,0,0,1
678,0,8,1,0,0,0,1
448,0,7,1,0,0,0,1
961,0,8,1,0,0,0,1
911,0,8,1,0,0,0,1
812,0,8,1,0,0,0,1
811,0,8,1,0,0,0,1
858,0,8,1,0,0,0,1
906,0,1,1,0,0,0,1
817,0,8,1,0,0,0,1
